Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Palms Kitchen,"Dum Dum, Kolkata","North Indian, Pasta, Chinese, Asian, Continental, Shake, Beverages","₹2,000 for two",https://www.zomato.com/kolkata/palms-kitchen-dum-dum/info,Kolkata,"28, Jessore Road, Near NSCBI Airport, Dum Dum, Kolkata",12noon – 11pm,"+919310205287,+918160526321",4.3,99,-,1
25 Main Street,"Sector 1, Salt Lake, Kolkata","Continental, Chinese, Coffee, Sandwich, Beverages, Tea, Desserts, Pizza",₹950 for two,https://www.zomato.com/kolkata/25-main-street-sector-1-salt-lake/info,Kolkata,"AA 28, Near PNB Bus Stop, Sector 1, Salt Lake, Kolkata",12noon – 10pm,+918100536985,4.0,76,3.9,22
Cineplexx91,"Sector 5, Salt Lake, Kolkata","Continental, Chinese, Kebab, Asian, Italian","₹1,500 for two",https://www.zomato.com/kolkata/cineplexx91-1-sector-5-salt-lake/info,Kolkata,"SRIJAN CORPORATE PARK, Plot No GP 2, Retail Space, Street Number 4, Sector 5, Salt Lake, Kolkata",12noon – 12midnight,+919831411816,3.9,10,4.0,6
La Macario Cafe,"Theatre Road, Kolkata","Cafe, Fast Food, Beverages, Asian","₹1,300 for two",https://www.zomato.com/kolkata/la-macario-cafe-theatre-road/info,Kolkata,"1st Floor, 10, Dr.Martin Luther King Sarani, Wood Street, Theatre Road, Kolkata",11am – 10:30pm,"+917439093294,+919674928704",4.1,238,4.0,140
Babumashai,"The Last Metro, Garia, Kolkata","Chinese, North Indian, Kebab, Biryani, Mughlai, Oriental, Beverages, Desserts",₹850 for two,https://www.zomato.com/kolkata/babumashai-garia/info,Kolkata,"1518, Garia Main Road, Near Kavi Nazrul Metro, Garia, Kolkata",12noon – 11pm,+918240633379,4.0,239,3.8,244
Boho Amigo,"Sector 2, Salt Lake, Kolkata","Cafe, Korean, Mexican, Japanese, Asian, Continental, Fast Food, Beverages",₹800 for two,https://www.zomato.com/kolkata/boho-amigo-sector-2-salt-lake/info,Kolkata,"BK-313, Sector 2, Salt Lake, Kolkata",1pm – 11pm,+919903259507,3.6,100,3.0,81
Artsy,"Minto Park, Kolkata","Cafe, Continental, Italian, Salad, Sandwich, Fast Food, Desserts, Beverages","₹1,200 for two",https://www.zomato.com/kolkata/artsy-1-minto-park/info,Kolkata,"230/B, AJC Bose Road, Minto Park, Kolkata",8am – 10:30pm,+919163553395,4.4,"1,228",4.4,585
Yum Yum Korean Bucket,"Southern Avenue, Kolkata","Korean, Chinese, Fast Food, Beverages",₹400 for two,https://www.zomato.com/yum-yum-korean-bucket-food-truck/info,Kolkata,"121/2, Ground Floor And Mezannine Floor, Golpark, Kolkata",1:30pm – 11pm,+918240870308,3.3,40,4.1,813
Hangoutz - The Boutique Cafe,"Garia, Kolkata","Italian, Fast Food, Mexican, Street Food, Beverages, Tea, Coffee",₹500 for two,https://www.zomato.com/kolkata/hangoutz-the-boutique-cafe-garia/info,Kolkata,"15B, Pratapgarh, Garia, Kolkata",11am – 11pm,"+918585090869,+91910395031",4.4,168,3.8,398
Little Roti - Pure Veg Multi-Cuisine Restaurant,"Park Street Area, Kolkata","North Indian, Chinese, South Indian, Continental, Fast Food, Desserts","₹1,000 for two",https://www.zomato.com/kolkata/little-roti-pure-veg-multi-cuisine-restaurant-park-street-area/info,Kolkata,"Queen's Mansion, 12 Park Street, Near Park Street Area, Kolkata",11am – 11:30pm,"+919831889456,+917004995634",4.1,358,4.0,"1,735"
Peaberrys,"Howrah Maidan Area, Howrah","Cafe, Coffee, Tea, Continental, Fast Food",₹900 for two,https://www.zomato.com/kolkata/peaberrys-howrah-maidan-area-howrah/info,Kolkata,"5th Floor, Platina Mall 1, Nityadhan Mukherjee Road, Howrah Maidan Area, Howrah",12noon – 10:30pm,"+919748880772,+916291924885",3.7,7,4.3,52
Bombay Shiv Sagar,"Pantaloons, Camac Street Area, Kolkata","North Indian, South Indian, Chinese, Sandwich, Pizza, Biryani, Desserts, Beverages",₹950 for two,https://www.zomato.com/kolkata/bombay-shiv-sagar-camac-street-area/info,Kolkata,"22, Abanindra Nath Thakur Sarani, Floor 1, Block B, Camac Street Area, Kolkata",11am – 10:30pm,+913322830307,4.1,"1,494",4.2,"7,469"
Mintelaa,"Sector 1, Salt Lake, Kolkata","Continental, Italian, Chinese, Sichuan, North Indian, Seafood, Shake, Beverages","₹1,100 for two",https://www.zomato.com/kolkata/mintelaa-sector-1-salt-lake/info,Kolkata,"DB-1, Bidhannagar, Sector 1, Salt Lake, Kolkata",12:15pm – 11:30pm,+918420093428,3.5,22,-,3
MOB - Ministry Of Booze,"New Town, Kolkata","North Indian, Chinese, Continental, Fast Food, Finger Food, Sichuan","₹1,300 for two",https://www.zomato.com/kolkata/mob-ministry-of-booze-new-town/info,Kolkata,"DH Block, Action Area 1, New Town, Kolkata",12noon – 12midnight,"+917604011104,+917604011102",4.0,585,3.6,96
WOW! Chicken By WOW! Momo,"Belghoria, Kolkata","American, Fast Food, Burger, Beverages",₹300 for two,https://www.zomato.com/kolkata/wow-chicken-by-wow-momo-belghoria/info,Kolkata,"29A/2E/1, Ground Floor, Raja Subodh Chandra Mullick Road, Belghoria, Kolkata",10am – 11pm,+919147310874,3.8,30,4.0,"1,079"
Korean Grills by Momo I Am,"Street 25, GP Block , Kolkata","Korean, BBQ, Bubble Tea","₹2,000 for two",https://www.zomato.com/kolkata/korean-grills-by-momo-i-am-sector-5-salt-lake/info,Kolkata,"RDB Boulevard, 1st floor, Plot-K1, Block EP-GP, Sector 5, Salt Lake, Kolkata, Kolkata",12noon – 10pm,"+916292225868,+918017421170",4.1,125,-,0
LiquidEaty,"Park Street Area, Kolkata","Shake, Beverages, Fast Food, Street Food",₹200 for two,https://www.zomato.com/kolkata/liquideaty-park-street-area/info,Kolkata,"47, Borough VI, Rafi Ahmed Kidwai Road, Park Street Area, Kolkata",10am – 9pm,"+918100626396,+916290420207",3.5,51,4.0,27
The Chutney Co.,"Dalhousie BBD Bagh, Kolkata",South Indian,₹600 for two,https://www.zomato.com/kolkata/the-chutney-co-dalhousie-bbd-bagh/info,Kolkata,"21, 1st Floor, Center Point, Hemanta Basu Sarani, Dalhousie BBD Bagh, Kolkata",12noon – 10pm,+916291905166,4.6,"1,024",4.4,"3,645"
Mirosh - All Day Cafe,"Camac Street Area, Kolkata","North Indian, Continental, Oriental, Italian, Chinese, Desserts, Beverages","₹1,700 for two",https://www.zomato.com/kolkata/mirosh-all-day-cafe-camac-street-area/info,Kolkata,"4/1, 1st Floor, Abanindra Nath Thakur Sarani, Camac Street Area, Kolkata","12midnight – 2am, 12noon – 12midnight",+919163834145,4.5,279,3.5,50
Taco Bell,"Lake Mall, Rash Behari Avenue, Kolkata","Mexican, Fast Food, Wraps, Beverages",₹550 for two,https://www.zomato.com/kolkata/taco-bell-lake-market-area/info,Kolkata,"Counter 17, 18, 19, 4th Floor, Rash Behari Avenue, Lake Mall, Lake Market Area, Kolkata","12midnight – 1am, 11am – 12midnight",+919289072096,3.7,161,3.7,"3,675"
Calcutta 64,"Jodhpur Park, Kolkata","Coffee, Sandwich, Pasta, Continental",₹800 for two,https://www.zomato.com/kolkata/calcutta-64-jodhpur-park/info,Kolkata,"537, Jodhpur Park, Kolkata",12noon – 10pm,+917003885808,3.9,75,4.1,48
Pepper Chino,"Paddapukur, Kolkata","North Indian, Continental, Asian, Italian, Desserts","₹1,600 for two",https://www.zomato.com/kolkata/pepper-chino-1-paddapukur/info,Kolkata,"Shop 35, Paddapukur, Kolkata",7am – 4am,"+917004985103,+919831236045",4.3,"1,038",3.9,"4,778"
Yuan Restaurant,"Southern Avenue, Kolkata","Chinese, Asian, Seafood, Desserts, Beverages","₹1,200 for two",https://www.zomato.com/kolkata/yuan-restaurant-southern-avenue/info,Kolkata,"P 469, Keyatala Road, Southern Avenue, Kolkata",12noon – 10:45pm,+917439853938,4.0,22,4.0,75
Ice On Fire,"Salkia, Howrah","North Indian, Chinese, Beverages","₹1,000 for two",https://www.zomato.com/kolkata/ice-on-fire-1-salkia-howrah/info,Kolkata,"80/81A, Sri Aurobindo Road, Salkia, Howrah",12noon – 11pm,+919007791565,4.0,20,4.0,14
Nababiana Restaurant,"New Town, Kolkata","North Indian, Chinese, Kebab, Desserts, Beverages","₹1,600 for two",https://www.zomato.com/kolkata/nababiana-restaurant-1-new-town/info,Kolkata,"AF Block, Action Area 1, Nazrultirtha Cinema, Dlf 1 Building, New Town, Kolkata",12noon – 12midnight,+919735724419,4.2,93,-,2
Raize The Bar,"Godrej Waterside , Kolkata","North Indian, Chinese, Italian, Continental, Oriental, Biryani, Kebab","₹2,000 for two",https://www.zomato.com/kolkata/raize-the-bar-sector-5-salt-lake/info,Kolkata,"DP 5, Godrej Waterside, Near College More, Sector 5, Salt Lake, Kolkata",12noon – 11:45pm,"+919073323636,+919742331885",4.4,"1,880",4.0,5
Red Kitchen & Lounge,"Diamond Plaza Mall, Jessore Road, Kolkata","Chinese, North Indian, Continental, Bengali","₹1,000 for two",https://www.zomato.com/kolkata/red-kitchen-lounge-nagerbazar/info,Kolkata,"68, 5th Floor, Diamond Plaza Mall, Jessore Road, Adjoining PVR, Nagerbazar, Kolkata",12noon – 11:30pm,"+919831527790,+913325192004",4.0,486,4.1,895
Sei Vui,"Dalhousie BBD Bagh, Kolkata","Chinese, Momos, Sichuan",₹700 for two,https://www.zomato.com/kolkata/sei-vui-dalhousie-bbd-bagh/info,Kolkata,"17, Black Burn Lane, Kolkata Municipal Corporation, Dalhousie BBD Bagh, Kolkata",12noon – 9pm,+919874718756,4.3,91,4.3,809
