Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Third Wave Coffee,"Sector 35, Chandigarh","Cafe, Coffee, Tea, Beverages, Sandwich, Fast Food, Desserts, Pizza",₹700 for two,https://www.zomato.com/chandigarh/third-wave-coffee-sector-35/info,Chandigarh,"Sco-467-468, Ground Floor, Sector 35, Chandigarh",8am – 12midnight,+918079599886,4.2,136,4.3,"1,290"
Tatami,"Sector 7, Chandigarh","Japanese, Asian, Sushi, Rolls","₹1,400 for two",https://www.zomato.com/chandigarh/tatami-sector-7/info,Chandigarh,"187, Sector 7, Chandigarh",12noon – 11pm,+917888399742,4.2,77,4.4,186
Curves By Novotel,"Novotel Chandigarh, Chandigarh","Beverages, Tex-Mex","₹2,500 for two",https://www.zomato.com/chandigarh/curves-by-novotel-chandigarh-industrial-area/info,Chandigarh,"Plot 181, 3B, Industrial Area Phase I, Chandigarh Industrial Area, Chandigarh",12midnight – 11:45pm,+917888846156,-,0,-,0
Matka Punjabi Dhaba,"Kharar Road, Mohali","North Indian, Mughlai",₹350 for two,https://www.zomato.com/chandigarh/matka-punjabi-dhaba-kharar-road-mohali/info,Chandigarh,"Shop 1028, Civil Hospital Road, Kharar Road, Mohali",Opens tomorrow at 10am,+918146659440,3.9,199,3.2,"7,638"
Pizza Hut,"Elante Mall, Chandigarh Industrial Area, Chandigarh","Pizza, Pasta, Italian, Fast Food, Desserts, Beverages",₹800 for two,https://www.zomato.com/chandigarh/pizza-hut-chandigarh-industrial-area/info,Chandigarh,"320, 34rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",11am – 11pm,+911724660775,3.2,438,4.0,21
Tin Tin Modern Asian Restobar,"Sector 34, Chandigarh","Coffee, North Indian, Sushi, Japanese, Momos, Beverages, Chinese","₹1,600 for two",https://www.zomato.com/chandigarh/tin-tin-modern-asian-restobar-sector-34/info,Chandigarh,"SCO 165-167, Sector 34, Chandigarh",12noon – 1am,+919568070007,3.7,24,-,0
Taco Bell,"VR Punjab, Kharar Road, Mohali","Mexican, Fast Food",₹600 for two,https://www.zomato.com/chandigarh/taco-bell-tdi-city-mohali/info,Chandigarh,"Store S-29/30/31, 2nd Floor, VR Mall, National Highway 21, TDI City, Mohali",11am – 11pm,+918448797312,4.1,290,3.9,"6,353"
Masala Grill,"The Cove, Sector 5, Panchkula","North Indian, Chinese, Continental, Mughlai, Italian, Desserts","₹1,600 for two",https://www.zomato.com/chandigarh/masala-grill-sector-5-panchkula/info,Chandigarh,"SCO 1 & 2, Sector 5, Panchkula",11am – 11pm,"+919779336990,+919779495990",3.9,475,4.3,894
Bargain Booze,"Sector 26, Chandigarh","Bar Food, North Indian, Chinese, Continental, Italian, Beverages","₹1,800 for two",https://www.zomato.com/chandigarh/bargain-booze-sector-26/info,Chandigarh,"SCO 33, Sector 26, Chandigarh",Opens tomorrow at 11am,+917557454545,4.1,185,-,0
Little IDLI,"Sector 14, Panchkula","South Indian, Beverages",₹500 for two,https://www.zomato.com/chandigarh/little-idli-sector-14-panchkula/info,Chandigarh,"SCO 219, Ground Floor, Sector 14, Panchkula",10am – 11pm,+919581300000,3.8,13,4.3,77
