Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Hotel Hanumantu,"Bogadi, Mysore","Mughlai, South Indian, Chinese",₹500 for two,https://www.zomato.com/mysore/hotel-hanumantu-bogadi/info,Mysore,"Near GLN Convention Hall, Bogadi Ring Road Juncion, Bogadi, Mysore",,+919611186752,3.8,28,3.6,219
Sandesh The Prince,"Sandesh The Prince Hotel, Doora, Mysore","Continental, Chinese, North Indian, Desserts, Shake, Beverages","₹3,500 for two",https://www.zomato.com/mysore/sandesh-the-prince-doora/info,Mysore,"Sandesh The Prince Hotel, 3, Nazarbad Road, Nethra Nivas, Doora, Mysore","12noon – 4pm, 7pm – 10:30pm",+918212436777,3.9,23,3.6,191
Pizzology Pizza,"Chamrajpura, Mysore","Pizza, Fast Food, Sandwich, Shake",₹550 for two,https://www.zomato.com/mysore/pizzology-pizza-chamrajpura/info,Mysore,"Ch 34/2, 3, 4, Deeksha's Setty Mansion, Ramavilas Continuation Road, Chamrajpura, Mysore",11am – 11pm,+919632078182,4.0,97,4.2,790
The Chinese Delight,"Rajiv Nagar, Mysore","Chinese, Momos",₹250 for two,https://www.zomato.com/mysore/the-chinese-delight-rajiv-nagar/info,Mysore,"886, 1st Stage, Nimra Masjid Circle, Rajiv Nagar, Mysore",12noon – 11pm,+919900678899,-,1,-,0
Lemon Three,"Kuvempunagar, Mysore","North Indian, Arabian, Chinese, Beverages, Biryani, Shake","₹1,200 for two",https://www.zomato.com/mysore/lemon-three-kuvempunagar/info,Mysore,"2566, Netaji Circle, 3rd Stage, Dattagalli, Kuvempunagar, Mysore",11am – 11pm,+917411122811,4.1,175,4.0,"3,034"
Big Dad's,"Bannimantap, Mysore","Arabian, Mughlai, Kerala",₹300 for two,https://www.zomato.com/mysore/big-dads-bannimantap/info,Mysore,"52, Shop 2, 2nd Stage, Near Tippu Masjid, Bannimantap, Mysore",Opens tomorrow at 8am,+918884408755,-,2,3.5,266
Ibaco,"Jayalakhsmipuram, Mysore","Ice Cream, Bakery, Desserts",₹200 for two,https://www.zomato.com/mysore/ibaco-jayalakhsmipuram/info,Mysore,"44/1, 44, 2nd Block, 5th Main Road, Jayalakhsmipuram, Mysore",10:30am – 11pm,+919620355526,3.2,13,4.7,940
Cake Sagar Bakery,"Chamrajpura, Mysore",Bakery,₹200 for two,https://www.zomato.com/mysore/cake-sagar-bakery-chamrajpura/info,Mysore,"5, D Devaraj URS Road, Subbarayanakere, Chamrajpura, Mysore",Opens tomorrow at 6am,+919886819566,-,2,-,0
Dolphin Bakes N Icecreams,"Bannimantap, Mysore","Desserts, Fast Food, Beverages, Street Food, Shake",₹400 for two,https://www.zomato.com/mysore/dolphin-bakes-n-icecreams-bannimantap/info,Mysore,"13, Nelson Mandela Road, Bannimantap, Mysore",11am – 10:30pm,+918214264243,3.9,123,4.1,"2,170"
Karnataka Ruchilu,"Tilak Nagar, Mysore","Andhra, North Indian",₹350 for two,https://www.zomato.com/mysore/karnataka-ruchilu-tilak-nagar/info,Mysore,"3615/1, M28/1, Ground Floor, Opposite Old RMC, Sayyaji Rao Road, Tilak Nagar, Mysore",11am – 11pm,+919844999944,-,3,3.5,99
