Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Lotus Refreshment,"Panthaghati, Shimla","North Indian, Chinese",₹300 for two,https://www.zomato.com/shimla/lotus-refreshment-panthaghati/info,Shimla,"Opposite Aseem Trading, Panthaghati, Shimla",8am – 8pm,+918988931244,-,0,-,0
Sai Jees,"Chakkar, Shimla",North Indian,₹300 for two,https://www.zomato.com/shimla/sai-jees-chakkar/info,Shimla,"Shop 9/10, ISBT Bus Stand, Chakkar, Shimla",8am – 11pm,+917834041559,-,0,-,0
The Green Table Kitchen,"Sanjauli, Shimla","North Indian, Chinese",₹300 for two,https://www.zomato.com/shimla/the-green-table-kitchen-sanjauli/info,Shimla,"Vikrant Bhawan, Sanjauli Cemetery Road, Sanjauli, Shimla",10am – 10pm,+919817183884,-,0,-,0
New Aunty Dhaba,"Phagli, Shimla",North Indian,₹300 for two,https://www.zomato.com/shimla/new-aunty-dhaba-phagli/info,Shimla,"Nabha, Chaura Maidan Road, Phagli, Shimla.",9am – 10:30pm,Not available for this place,-,0,-,0
Sharma Chaat Shop,"Summer Hill, Shimla","Chinese, Fast Food, North Indian",₹100 for two,https://www.zomato.com/shimla/sharma-chaat-shop-summer-hill/info,Shimla,"Shop 6, Near Old Bus Stand, Summer Hill, Shimla",8am – 8pm,"+919816673355,+917018397064",-,0,-,0
Rasoi Food Point,"Sanjauli, Shimla",North Indian,"₹1,000 for two",https://www.zomato.com/shimla/rasoi-food-point-sanjauli/info,Shimla,"Chalaunthi, Sanjauli, Shimla",8am – 10:30pm,+919418523791,-,0,-,0
Chinese Food Zone,"Phagli, Shimla",Chinese,₹200 for two,https://www.zomato.com/shimla/chinese-food-zone-phagli/info,Shimla,"Near Kali Bari, Fingask Estate, Phagli, Shimla.",12noon – 10pm,Not available for this place,-,0,-,0
Om Bhojanalya,"Chakkar, Shimla","Chinese, Fast Food, North Indian",₹250 for two,https://www.zomato.com/shimla/om-bhojanalya-chakkar/info,Shimla,"Near MRF Showroom, Kachi Ghatti, Chakkar, Shimla",6am – 11pm,+919816165431,-,0,-,0
Flavours,"Sanjauli, Shimla",North Indian,"₹1,000 for two",https://www.zomato.com/shimla/flavours-sanjauli/info,Shimla,"Het Ram Building, Bhattakufer, Sanjauli, Shimla",8am – 10:30pm,+919805299916,-,1,-,0
Sachin Fast Food Point,"Panthaghati, Shimla",Street Food,₹250 for two,https://www.zomato.com/shimla/sachin-fast-food-point-panthaghati/info,Shimla,"Namta's Ashiyan Lower, Beolia Road, Panthaghati, Shimla",11am – 10pm,+917895497493,-,0,-,0
Krishna Dhaba,"Mehli, Shimla",North Indian,₹100 for two,https://www.zomato.com/shimla/krishna-dhaba-mehli/info,Shimla,"Near Shimla Bypass, Mehli, Shimla",9am – 8pm,+919817115890,-,0,-,0
BRB Foodz,"Kasumpti, Shimla","Chinese, Fast Food",₹200 for two,https://www.zomato.com/shimla/brb-foodz-kasumpti/info,Shimla,"Himuda Complex, Vikas Nagar Colony, Near Kasumpti, Shimla",11am – 9pm,+919789283433,-,0,-,0
Tasty Parantha Shop,"Phagli, Shimla","North Indian, Street Food",₹300 for two,https://www.zomato.com/shimla/tasty-parantha-shop-phagli/info,Shimla,"Kaithu Road, Phagli, Shimla",6am – 9pm,Not available for this place,-,0,-,0
