Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Little Italiano,"Doranda, Ranchi","Italian, Mexican, Pizza, Fast Food, Desserts, Beverages",₹900 for two,https://www.zomato.com/ranchi/little-italiano-doranda/info,Ranchi,"Rajender Chowk, Doranda, Ranchi",11am – 11pm,+917667985601,3.8,91,4.0,375
The Chocolate Room,"Kanka, Ranchi","Coffee, Desserts, Beverages, Sandwich, Burger, Rolls, Fast Food",₹500 for two,https://www.zomato.com/ranchi/the-chocolate-room-kanka/info,Ranchi,"Shop G4, Hormah Tower, Near Siramtoli Chowk, Kanka, Ranchi",10am – 10:30pm,"+919934012505,+919955611108",3.9,179,4.3,"1,106"
Biggies Burger,"Ashok Nagar, Ranchi","Burger, Wraps, Fast Food, Shake, Beverages, Desserts",₹450 for two,https://www.zomato.com/ranchi/biggies-burger-ashok-nagar/info,Ranchi,"Shop 101, 1st Floor, Mohan Marketing Complex, Ashok Nagar, Ranchi",8am – 11pm,+919019910510,4.3,341,4.3,"2,532"
Asian Tree,"Spring City Mall, Doranda, Ranchi","Oriental, Chinese, Seafood, Momos, Asian",₹800 for two,https://www.zomato.com/ranchi/asian-tree-doranda/info,Ranchi,"3rd Floor, Spring City Mall, Mezzanine, Doranda, Ranchi",12:30pm – 10:30pm,+918797097016,3.4,8,4.5,230
Sensex The Tea Point,"Doranda, Ranchi","North Indian, Biryani, Chinese, Sandwich, Burger, Street Food, Sichuan, Beverages",₹400 for two,https://www.zomato.com/ranchi/sensex-the-tea-point-doranda/info,Ranchi,"3rd Floor, Chandra Height, Near Hawai Nagar, Doranda, Ranchi",10:30am – 11:30pm,+918910478756,3.9,441,3.8,30.4K
Chatori Gali,"Ahirtoli, Ranchi","Chinese, Biryani, Rolls",₹250 for two,https://www.zomato.com/ranchi/chatori-gali-ahirtoli/info,Ranchi,"Opposite Jai Hind Pharma, Chadri Road, Ahirtoli, Ranchi",11am – 10pm,+919905547009,4.0,102,4.1,"3,335"
Gokul Kitchen,"Kanke, Ranchi","North Indian, Chinese, South Indian",₹150 for two,https://www.zomato.com/ranchi/gokul-kitchen-kanke/info,Ranchi,"Mission Gali, Kanke, Ranchi",12noon – 12midnight,+917209716292,2.8,18,-,0
The Food Court,"Hatia, Ranchi","North Indian, Chinese, South Indian, Biryani",₹400 for two,https://www.zomato.com/ranchi/the-food-court-hatia/info,Ranchi,"Sulanki Chowk, Hatia, Ranchi",9:30am – 10pm,+917033237463,3.8,81,4.2,12.1K
Lassi Ghar,"Lalpur, Ranchi","Fast Food, Chinese, Beverages, Ice Cream, Juices, South Indian, Shake, Desserts",₹400 for two,https://www.zomato.com/ranchi/lassi-ghar-lalpur/info,Ranchi,"Shop G-15, Alokapuri Complex, Lalpur, Ranchi",10:30am – 10pm,+919525199596,3.9,6,4.2,"1,355"
Moksha Bar And Restaurant,"Doranda, Ranchi","North Indian, Chinese, Mughlai, Desserts",₹800 for two,https://www.zomato.com/ranchi/moksha-bar-and-restaurant-doranda/info,Ranchi,"Main Road Hinoo, Ranchi Urban 3, Doranda, Ranchi",12:45pm – 10:30pm,"+918252557266,+916200249114,+919835306490",3.9,27,3.2,125
Barbecue - Grand Arsh Residency,"Ratu, Ranchi","North Indian, Biryani, Chinese, Sandwich, Shake, Desserts, Beverages, Sichuan",₹800 for two,https://www.zomato.com/ranchi/barbecue-grand-arsh-residency-ratu/info,Ranchi,"Near Bajrang Bali Mandir, Ratu Road, Ratu, Ranchi",12noon – 7pm,+917280041102,3.5,125,3.8,"2,062"
Hyderabad Biryani House,"Kadru, Ranchi","Biryani, Hyderabadi, Chinese",₹450 for two,https://www.zomato.com/ranchi/hyderabad-biryani-house-2-kadru/info,Ranchi,"34, New AG Co-Operative Colony, Kadru, Ranchi",12:30pm – 10pm,+919031559555,2.9,15,3.9,"1,036"
